"GEO","DAYSWEEK","SEX","ACL00","Value"
"Lithuania","Monday to Friday","Males","Transporting a child","1"
"Lithuania","Monday to Friday","Males","Travel related to other household purposes","5"
"Lithuania","Monday to Friday","Males","Travel related to leisure, social and associative life","15"
"Lithuania","Monday to Friday","Males","Unspecified travel","2"
"Lithuania","Monday to Friday","Males","Unspecified time use","3"
"Lithuania","Monday to Friday","Females","Total","1440"
"Lithuania","Monday to Friday","Females","Personal care","637"
"Lithuania","Monday to Friday","Females","Sleep","503"
"Lithuania","Monday to Friday","Females","Eating","81"
"Lithuania","Monday to Friday","Females","Other and/or unspecified personal care","54"
"Lithuania","Monday to Friday","Females","Employment, related activities and travel as part of/during main and second job","258"
"Lithuania","Monday to Friday","Females","Main and second job and related travel","256"
"Lithuania","Monday to Friday","Females","Activities related to employment and unspecified employment","2"
"Lithuania","Monday to Friday","Females","Study","13"
"Lithuania","Monday to Friday","Females","School and university except homework","7"
"Lithuania","Monday to Friday","Females","Homework","3"
"Lithuania","Monday to Friday","Females","Free time study","2"
"Lithuania","Monday to Friday","Females","Household and family care","264"
"Lithuania","Monday to Friday","Females","Food management except dish washing","76"
"Lithuania","Monday to Friday","Females","Dish washing","21"
"Lithuania","Monday to Friday","Females","Cleaning dwelling","36"
"Lithuania","Monday to Friday","Females","Household upkeep except cleaning dwelling","20"
"Lithuania","Monday to Friday","Females","Laundry","11"
"Lithuania","Monday to Friday","Females","Ironing","3"
"Lithuania","Monday to Friday","Females","Handicraft and producing textiles and other care for textiles","11"
"Lithuania","Monday to Friday","Females","Gardening; other pet care","15"
"Lithuania","Monday to Friday","Females","Tending domestic animals","17"
"Lithuania","Monday to Friday","Females","Caring for pets","2"
"Lithuania","Monday to Friday","Females","Walking the dog","2"
"Lithuania","Monday to Friday","Females","Construction and repairs ","2"
"Lithuania","Monday to Friday","Females","Shopping and services","20"
"Lithuania","Monday to Friday","Females","Childcare, except teaching, reading and talking","17"
"Lithuania","Monday to Friday","Females","Teaching, reading and talking with child","9"
"Lithuania","Monday to Friday","Females","Household management and help family member","1"
"Lithuania","Monday to Friday","Females","Leisure, social and associative life","200"
"Lithuania","Monday to Friday","Females","Organisational work","0"
"Lithuania","Monday to Friday","Females","Informal help to other households","10"
"Lithuania","Monday to Friday","Females","Participatory activities","2"
"Lithuania","Monday to Friday","Females","Visiting and feasts","15"
"Lithuania","Monday to Friday","Females","Other social life","9"
"Lithuania","Monday to Friday","Females","Entertainment and culture","1"
"Lithuania","Monday to Friday","Females","Resting","12"
"Lithuania","Monday to Friday","Females","Walking and hiking","7"
"Lithuania","Monday to Friday","Females","Sports and outdoor activities except walking and hiking","4"
"Lithuania","Monday to Friday","Females","Computer games","0"
"Lithuania","Monday to Friday","Females","Computing","2"
"Lithuania","Monday to Friday","Females","Hobbies and games except computing and computer games","2"
"Lithuania","Monday to Friday","Females","Reading books","9"
"Lithuania","Monday to Friday","Females","Reading, except books","13"
"Lithuania","Monday to Friday","Females","TV and video","111"
"Lithuania","Monday to Friday","Females","Radio and music","4"
"Lithuania","Monday to Friday","Females","Unspecified leisure ","0"
"Lithuania","Monday to Friday","Females","Travel except travel related to jobs","64"
"Lithuania","Monday to Friday","Females","Travel to/from work","25"
"Lithuania","Monday to Friday","Females","Travel related to study","3"
"Lithuania","Monday to Friday","Females","Travel related to shopping and services","19"
"Lithuania","Monday to Friday","Females","Transporting a child","2"
"Lithuania","Monday to Friday","Females","Travel related to other household purposes","2"
"Lithuania","Monday to Friday","Females","Travel related to leisure, social and associative life","12"
"Lithuania","Monday to Friday","Females","Unspecified travel","1"
"Lithuania","Monday to Friday","Females","Unspecified time use","4"
"Lithuania","Saturday to Sunday","Total","Total","1440"
"Lithuania","Saturday to Sunday","Total","Personal care","702"
"Lithuania","Saturday to Sunday","Total","Sleep","545"
"Lithuania","Saturday to Sunday","Total","Eating","99"
"Lithuania","Saturday to Sunday","Total","Other and/or unspecified personal care","58"
"Lithuania","Saturday to Sunday","Total","Employment, related activities and travel as part of/during main and second job","110"
"Lithuania","Saturday to Sunday","Total","Main and second job and related travel","109"
"Lithuania","Saturday to Sunday","Total","Activities related to employment and unspecified employment","1"
"Lithuania","Saturday to Sunday","Total","Study","4"
"Lithuania","Saturday to Sunday","Total","School and university except homework","1"
"Lithuania","Saturday to Sunday","Total","Homework","3"
"Lithuania","Saturday to Sunday","Total","Free time study","0"
"Lithuania","Saturday to Sunday","Total","Household and family care","224"
"Lithuania","Saturday to Sunday","Total","Food management except dish washing","57"
"Lithuania","Saturday to Sunday","Total","Dish washing","16"
"Lithuania","Saturday to Sunday","Total","Cleaning dwelling","28"
"Lithuania","Saturday to Sunday","Total","Household upkeep except cleaning dwelling","28"
"Lithuania","Saturday to Sunday","Total","Laundry","6"
"Lithuania","Saturday to Sunday","Total","Ironing","3"
"Lithuania","Saturday to Sunday","Total","Handicraft and producing textiles and other care for textiles","6"
"Lithuania","Saturday to Sunday","Total","Gardening; other pet care","14"
"Lithuania","Saturday to Sunday","Total","Tending domestic animals","14"
"Lithuania","Saturday to Sunday","Total","Caring for pets","1"
"Lithuania","Saturday to Sunday","Total","Walking the dog","2"
"Lithuania","Saturday to Sunday","Total","Construction and repairs ","11"
"Lithuania","Saturday to Sunday","Total","Shopping and services","19"
"Lithuania","Saturday to Sunday","Total","Childcare, except teaching, reading and talking","10"
"Lithuania","Saturday to Sunday","Total","Teaching, reading and talking with child","6"
"Lithuania","Saturday to Sunday","Total","Household management and help family member","1"
"Lithuania","Saturday to Sunday","Total","Leisure, social and associative life","327"
"Lithuania","Saturday to Sunday","Total","Organisational work","0"
"Lithuania","Saturday to Sunday","Total","Informal help to other households","18"
"Lithuania","Saturday to Sunday","Total","Participatory activities","8"
"Lithuania","Saturday to Sunday","Total","Visiting and feasts","40"
"Lithuania","Saturday to Sunday","Total","Other social life","13"
"Lithuania","Saturday to Sunday","Total","Entertainment and culture","2"
"Lithuania","Saturday to Sunday","Total","Resting","16"
"Lithuania","Saturday to Sunday","Total","Walking and hiking","12"
"Lithuania","Saturday to Sunday","Total","Sports and outdoor activities except walking and hiking","12"
"Lithuania","Saturday to Sunday","Total","Computer games","3"
"Lithuania","Saturday to Sunday","Total","Computing","4"
"Lithuania","Saturday to Sunday","Total","Hobbies and games except computing and computer games","3"
"Lithuania","Saturday to Sunday","Total","Reading books","9"
"Lithuania","Saturday to Sunday","Total","Reading, except books","18"
"Lithuania","Saturday to Sunday","Total","TV and video","163"
"Lithuania","Saturday to Sunday","Total","Radio and music","7"
"Lithuania","Saturday to Sunday","Total","Unspecified leisure ","0"
"Lithuania","Saturday to Sunday","Total","Travel except travel related to jobs","69"
"Lithuania","Saturday to Sunday","Total","Travel to/from work","7"
"Lithuania","Saturday to Sunday","Total","Travel related to study","0"
"Lithuania","Saturday to Sunday","Total","Travel related to shopping and services","17"
"Lithuania","Saturday to Sunday","Total","Transporting a child","0"
"Lithuania","Saturday to Sunday","Total","Travel related to other household purposes","5"
"Lithuania","Saturday to Sunday","Total","Travel related to leisure, social and associative life","38"
"Lithuania","Saturday to Sunday","Total","Unspecified travel","1"
"Lithuania","Saturday to Sunday","Total","Unspecified time use","3"
"Lithuania","Saturday to Sunday","Males","Total","1440"
"Lithuania","Saturday to Sunday","Males","Personal care","700"
"Lithuania","Saturday to Sunday","Males","Sleep","543"
"Lithuania","Saturday to Sunday","Males","Eating","102"
"Lithuania","Saturday to Sunday","Males","Other and/or unspecified personal care","56"
"Lithuania","Saturday to Sunday","Males","Employment, related activities and travel as part of/during main and second job","132"
"Lithuania","Saturday to Sunday","Males","Main and second job and related travel","131"
"Lithuania","Saturday to Sunday","Males","Activities related to employment and unspecified employment","1"
"Lithuania","Saturday to Sunday","Males","Study","3"
"Lithuania","Saturday to Sunday","Males","School and university except homework","1"
"Lithuania","Saturday to Sunday","Males","Homework","2"
"Lithuania","Saturday to Sunday","Males","Free time study","0"
"Lithuania","Saturday to Sunday","Males","Household and family care","152"
"Lithuania","Saturday to Sunday","Males","Food management except dish washing","22"
"Lithuania","Saturday to Sunday","Males","Dish washing","5"
"Lithuania","Saturday to Sunday","Males","Cleaning dwelling","12"
"Lithuania","Saturday to Sunday","Males","Household upkeep except cleaning dwelling","34"
"Lithuania","Saturday to Sunday","Males","Laundry","1"
"Lithuania","Saturday to Sunday","Males","Ironing","1"
"Lithuania","Saturday to Sunday","Males","Handicraft and producing textiles and other care for textiles","1"
"Lithuania","Saturday to Sunday","Males","Gardening; other pet care","14"
"Lithuania","Saturday to Sunday","Males","Tending domestic animals","12"
"Lithuania","Saturday to Sunday","Males","Caring for pets","1"
"Lithuania","Saturday to Sunday","Males","Walking the dog","3"
"Lithuania","Saturday to Sunday","Males","Construction and repairs ","21"
"Lithuania","Saturday to Sunday","Males","Shopping and services","16"
"Lithuania","Saturday to Sunday","Males","Childcare, except teaching, reading and talking","4"
"Lithuania","Saturday to Sunday","Males","Teaching, reading and talking with child","5"
"Lithuania","Saturday to Sunday","Males","Household management and help family member","1"
"Lithuania","Saturday to Sunday","Males","Leisure, social and associative life","374"
"Lithuania","Saturday to Sunday","Males","Organisational work","0"
"Lithuania","Saturday to Sunday","Males","Informal help to other households","20"
"Lithuania","Saturday to Sunday","Males","Participatory activities","5"
"Lithuania","Saturday to Sunday","Males","Visiting and feasts","40"
"Lithuania","Saturday to Sunday","Males","Other social life","15"
"Lithuania","Saturday to Sunday","Males","Entertainment and culture","3"
"Lithuania","Saturday to Sunday","Males","Resting","18"
"Lithuania","Saturday to Sunday","Males","Walking and hiking","12"
"Lithuania","Saturday to Sunday","Males","Sports and outdoor activities except walking and hiking","21"
"Lithuania","Saturday to Sunday","Males","Computer games","6"
"Lithuania","Saturday to Sunday","Males","Computing","6"
"Lithuania","Saturday to Sunday","Males","Hobbies and games except computing and computer games","4"
"Lithuania","Saturday to Sunday","Males","Reading books","7"
"Lithuania","Saturday to Sunday","Males","Reading, except books","21"
"Lithuania","Saturday to Sunday","Males","TV and video","189"
"Lithuania","Saturday to Sunday","Males","Radio and music","10"
"Lithuania","Saturday to Sunday","Males","Unspecified leisure ","0"
"Lithuania","Saturday to Sunday","Males","Travel except travel related to jobs","75"
"Lithuania","Saturday to Sunday","Males","Travel to/from work","9"
"Lithuania","Saturday to Sunday","Males","Travel related to study","0"
"Lithuania","Saturday to Sunday","Males","Travel related to shopping and services","15"
"Lithuania","Saturday to Sunday","Males","Transporting a child","0"
"Lithuania","Saturday to Sunday","Males","Travel related to other household purposes","6"
"Lithuania","Saturday to Sunday","Males","Travel related to leisure, social and associative life","43"
"Lithuania","Saturday to Sunday","Males","Unspecified travel","1"
"Lithuania","Saturday to Sunday","Males","Unspecified time use","3"
"Lithuania","Saturday to Sunday","Females","Total","1440"
"Lithuania","Saturday to Sunday","Females","Personal care","703"
"Lithuania","Saturday to Sunday","Females","Sleep","546"
"Lithuania","Saturday to Sunday","Females","Eating","97"
"Lithuania","Saturday to Sunday","Females","Other and/or unspecified personal care","60"
"Lithuania","Saturday to Sunday","Females","Employment, related activities and travel as part of/during main and second job","92"
"Lithuania","Saturday to Sunday","Females","Main and second job and related travel","91"
"Lithuania","Saturday to Sunday","Females","Activities related to employment and unspecified employment","1"
"Lithuania","Saturday to Sunday","Females","Study","5"
"Lithuania","Saturday to Sunday","Females","School and university except homework","1"
"Lithuania","Saturday to Sunday","Females","Homework","4"
"Lithuania","Saturday to Sunday","Females","Free time study","1"
"Lithuania","Saturday to Sunday","Females","Household and family care","283"
"Lithuania","Saturday to Sunday","Females","Food management except dish washing","86"
"Lithuania","Saturday to Sunday","Females","Dish washing","25"
"Lithuania","Saturday to Sunday","Females","Cleaning dwelling","42"
"Lithuania","Saturday to Sunday","Females","Household upkeep except cleaning dwelling","24"
"Lithuania","Saturday to Sunday","Females","Laundry","11"
"Lithuania","Saturday to Sunday","Females","Ironing","5"
"Lithuania","Saturday to Sunday","Females","Handicraft and producing textiles and other care for textiles","9"
"Lithuania","Saturday to Sunday","Females","Gardening; other pet care","14"
"Lithuania","Saturday to Sunday","Females","Tending domestic animals","16"
"Lithuania","Saturday to Sunday","Females","Caring for pets","2"
"Lithuania","Saturday to Sunday","Females","Walking the dog","2"
"Lithuania","Saturday to Sunday","Females","Construction and repairs ","2"
"Lithuania","Saturday to Sunday","Females","Shopping and services","21"
"Lithuania","Saturday to Sunday","Females","Childcare, except teaching, reading and talking","15"
"Lithuania","Saturday to Sunday","Females","Teaching, reading and talking with child","7"
"Lithuania","Saturday to Sunday","Females","Household management and help family member","1"
"Lithuania","Saturday to Sunday","Females","Leisure, social and associative life","288"
"Lithuania","Saturday to Sunday","Females","Organisational work","0"
"Lithuania","Saturday to Sunday","Females","Informal help to other households","16"
"Lithuania","Saturday to Sunday","Females","Participatory activities","10"
"Lithuania","Saturday to Sunday","Females","Visiting and feasts","39"
"Lithuania","Saturday to Sunday","Females","Other social life","11"
"Lithuania","Saturday to Sunday","Females","Entertainment and culture","2"
"Lithuania","Saturday to Sunday","Females","Resting","15"
"Lithuania","Saturday to Sunday","Females","Walking and hiking","12"
"Lithuania","Saturday to Sunday","Females","Sports and outdoor activities except walking and hiking","6"
"Lithuania","Saturday to Sunday","Females","Computer games","0"
"Lithuania","Saturday to Sunday","Females","Computing","2"
"Lithuania","Saturday to Sunday","Females","Hobbies and games except computing and computer games","3"
"Lithuania","Saturday to Sunday","Females","Reading books","11"
"Lithuania","Saturday to Sunday","Females","Reading, except books","15"
"Lithuania","Saturday to Sunday","Females","TV and video","141"
"Lithuania","Saturday to Sunday","Females","Radio and music","4"
"Lithuania","Saturday to Sunday","Females","Unspecified leisure ","0"
"Lithuania","Saturday to Sunday","Females","Travel except travel related to jobs","65"
"Lithuania","Saturday to Sunday","Females","Travel to/from work","6"
"Lithuania","Saturday to Sunday","Females","Travel related to study","0"
"Lithuania","Saturday to Sunday","Females","Travel related to shopping and services","19"
"Lithuania","Saturday to Sunday","Females","Transporting a child","0"
"Lithuania","Saturday to Sunday","Females","Travel related to other household purposes","4"
"Lithuania","Saturday to Sunday","Females","Travel related to leisure, social and associative life","34"
"Lithuania","Saturday to Sunday","Females","Unspecified travel","1"
"Lithuania","Saturday to Sunday","Females","Unspecified time use","4"
"Luxembourg","All days of the week","Total","Total","1440"
"Luxembourg","All days of the week","Total","Personal care","687"
"Luxembourg","All days of the week","Total","Sleep","517"
"Luxembourg","All days of the week","Total","Eating","114"
"Luxembourg","All days of the week","Total","Other and/or unspecified personal care","56"
"Luxembourg","All days of the week","Total","Employment, related activities and travel as part of/during main and second job","206"
"Luxembourg","All days of the week","Total","Main and second job and related travel","203"
"Luxembourg","All days of the week","Total","Activities related to employment and unspecified employment","3"
"Luxembourg","All days of the week","Total","Study","14"
"Luxembourg","All days of the week","Total","School and university except homework","7"
"Luxembourg","All days of the week","Total","Homework","6"
"Luxembourg","All days of the week","Total","Free time study","2"
"Luxembourg","All days of the week","Total","Household and family care","169"
"Luxembourg","All days of the week","Total","Food management except dish washing","33"
"Luxembourg","All days of the week","Total","Dish washing","14"
"Luxembourg","All days of the week","Total","Cleaning dwelling","13"
"Luxembourg","All days of the week","Total","Household upkeep except cleaning dwelling","19"
"Luxembourg","All days of the week","Total","Laundry","5"
"Luxembourg","All days of the week","Total","Ironing","10"
"Luxembourg","All days of the week","Total","Handicraft and producing textiles and other care for textiles","1"
"Luxembourg","All days of the week","Total","Gardening; other pet care","7"
"Luxembourg","All days of the week","Total","Tending domestic animals","2"
"Luxembourg","All days of the week","Total","Caring for pets","1"
"Luxembourg","All days of the week","Total","Walking the dog","7"
"Luxembourg","All days of the week","Total","Construction and repairs ","6"
"Luxembourg","All days of the week","Total","Shopping and services","26"
"Luxembourg","All days of the week","Total","Childcare, except teaching, reading and talking","13"
"Luxembourg","All days of the week","Total","Teaching, reading and talking with child","7"
"Luxembourg","All days of the week","Total","Household management and help family member","5"
"Luxembourg","All days of the week","Total","Leisure, social and associative life","273"
"Luxembourg","All days of the week","Total","Organisational work","3"
"Luxembourg","All days of the week","Total","Informal help to other households","4"
"Luxembourg","All days of the week","Total","Participatory activities","4"
"Luxembourg","All days of the week","Total","Visiting and feasts","15"
"Luxembourg","All days of the week","Total","Other social life","19"
"Luxembourg","All days of the week","Total","Entertainment and culture","11"
"Luxembourg","All days of the week","Total","Resting","3"
"Luxembourg","All days of the week","Total","Walking and hiking","17"
"Luxembourg","All days of the week","Total","Sports and outdoor activities except walking and hiking","18"
"Luxembourg","All days of the week","Total","Computer games","4"
"Luxembourg","All days of the week","Total","Computing","23"
"Luxembourg","All days of the week","Total","Hobbies and games except computing and computer games","8"
"Luxembourg","All days of the week","Total","Reading books","8"
"Luxembourg","All days of the week","Total","Reading, except books","13"
"Luxembourg","All days of the week","Total","TV and video","121"
"Luxembourg","All days of the week","Total","Radio and music","2"
"Luxembourg","All days of the week","Total","Unspecified leisure ","0"
"Luxembourg","All days of the week","Total","Travel except travel related to jobs","92"
"Luxembourg","All days of the week","Total","Travel to/from work","28"
"Luxembourg","All days of the week","Total","Travel related to study","2"
"Luxembourg","All days of the week","Total","Travel related to shopping and services","17"
"Luxembourg","All days of the week","Total","Transporting a child","6"
"Luxembourg","All days of the week","Total","Travel related to other household purposes","1"
"Luxembourg","All days of the week","Total","Travel related to leisure, social and associative life","26"
"Luxembourg","All days of the week","Total","Unspecified travel","6"
"Luxembourg","All days of the week","Total","Unspecified time use","5"
"Luxembourg","All days of the week","Males","Total","1440"
"Luxembourg","All days of the week","Males","Personal care","680"
"Luxembourg","All days of the week","Males","Sleep","515"
"Luxembourg","All days of the week","Males","Eating","113"
"Luxembourg","All days of the week","Males","Other and/or unspecified personal care","52"
"Luxembourg","All days of the week","Males","Employment, related activities and travel as part of/during main and second job","246"
"Luxembourg","All days of the week","Males","Main and second job and related travel","242"
"Luxembourg","All days of the week","Males","Activities related to employment and unspecified employment","4"
"Luxembourg","All days of the week","Males","Study","17"
"Luxembourg","All days of the week","Males","School and university except homework","8"
"Luxembourg","All days of the week","Males","Homework","7"
"Luxembourg","All days of the week","Males","Free time study","1"
"Luxembourg","All days of the week","Males","Household and family care","111"
"Luxembourg","All days of the week","Males","Food management except dish washing","17"
"Luxembourg","All days of the week","Males","Dish washing","8"
"Luxembourg","All days of the week","Males","Cleaning dwelling","5"
"Luxembourg","All days of the week","Males","Household upkeep except cleaning dwelling","14"
"Luxembourg","All days of the week","Males","Laundry","1"
"Luxembourg","All days of the week","Males","Ironing","3"
"Luxembourg","All days of the week","Males","Handicraft and producing textiles and other care for textiles","0"
"Luxembourg","All days of the week","Males","Gardening; other pet care","8"
"Luxembourg","All days of the week","Males","Tending domestic animals","1"
"Luxembourg","All days of the week","Males","Caring for pets","1"
"Luxembourg","All days of the week","Males","Walking the dog","5"
"Luxembourg","All days of the week","Males","Construction and repairs ","11"
"Luxembourg","All days of the week","Males","Shopping and services","20"
"Luxembourg","All days of the week","Males","Childcare, except teaching, reading and talking","7"
"Luxembourg","All days of the week","Males","Teaching, reading and talking with child","5"
"Luxembourg","All days of the week","Males","Household management and help family member","5"
"Luxembourg","All days of the week","Males","Leisure, social and associative life","294"
"Luxembourg","All days of the week","Males","Organisational work","3"
"Luxembourg","All days of the week","Males","Informal help to other households","4"
"Luxembourg","All days of the week","Males","Participatory activities","4"
"Luxembourg","All days of the week","Males","Visiting and feasts","12"
"Luxembourg","All days of the week","Males","Other social life","19"
"Luxembourg","All days of the week","Males","Entertainment and culture","11"
"Luxembourg","All days of the week","Males","Resting","4"
"Luxembourg","All days of the week","Males","Walking and hiking","18"
"Luxembourg","All days of the week","Males","Sports and outdoor activities except walking and hiking","23"
"Luxembourg","All days of the week","Males","Computer games","6"
"Luxembourg","All days of the week","Males","Computing","30"
"Luxembourg","All days of the week","Males","Hobbies and games except computing and computer games","9"
"Luxembourg","All days of the week","Males","Reading books","6"
"Luxembourg","All days of the week","Males","Reading, except books","14"
"Luxembourg","All days of the week","Males","TV and video","128"
"Luxembourg","All days of the week","Males","Radio and music","2"
"Luxembourg","All days of the week","Males","Unspecified leisure ","0"
"Luxembourg","All days of the week","Males","Travel except travel related to jobs","91"
"Luxembourg","All days of the week","Males","Travel to/from work","32"
"Luxembourg","All days of the week","Males","Travel related to study","1"
"Luxembourg","All days of the week","Males","Travel related to shopping and services","14"
"Luxembourg","All days of the week","Males","Transporting a child","3"
"Luxembourg","All days of the week","Males","Travel related to other household purposes","2"
"Luxembourg","All days of the week","Males","Travel related to leisure, social and associative life","27"
"Luxembourg","All days of the week","Males","Unspecified travel","7"
"Luxembourg","All days of the week","Males","Unspecified time use","4"
"Luxembourg","All days of the week","Females","Total","1440"
"Luxembourg","All days of the week","Females","Personal care","694"
"Luxembourg","All days of the week","Females","Sleep","519"
"Luxembourg","All days of the week","Females","Eating","115"
"Luxembourg","All days of the week","Females","Other and/or unspecified personal care","60"
"Luxembourg","All days of the week","Females","Employment, related activities and travel as part of/during main and second job","164"
"Luxembourg","All days of the week","Females","Main and second job and related travel","163"
"Luxembourg","All days of the week","Females","Activities related to employment and unspecified employment","2"
"Luxembourg","All days of the week","Females","Study","11"
"Luxembourg","All days of the week","Females","School and university except homework","5"
"Luxembourg","All days of the week","Females","Homework","4"
"Luxembourg","All days of the week","Females","Free time study","3"
"Luxembourg","All days of the week","Females","Household and family care","229"
"Luxembourg","All days of the week","Females","Food management except dish washing","49"
"Luxembourg","All days of the week","Females","Dish washing","21"
"Luxembourg","All days of the week","Females","Cleaning dwelling","21"
"Luxembourg","All days of the week","Females","Household upkeep except cleaning dwelling","25"
"Luxembourg","All days of the week","Females","Laundry","8"
"Luxembourg","All days of the week","Females","Ironing","18"
"Luxembourg","All days of the week","Females","Handicraft and producing textiles and other care for textiles","2"
"Luxembourg","All days of the week","Females","Gardening; other pet care","5"
"Luxembourg","All days of the week","Females","Tending domestic animals","3"
"Luxembourg","All days of the week","Females","Caring for pets","1"
"Luxembourg","All days of the week","Females","Walking the dog","9"
"Luxembourg","All days of the week","Females","Construction and repairs ","2"
"Luxembourg","All days of the week","Females","Shopping and services","33"
"Luxembourg","All days of the week","Females","Childcare, except teaching, reading and talking","19"
"Luxembourg","All days of the week","Females","Teaching, reading and talking with child","9"
"Luxembourg","All days of the week","Females","Household management and help family member","5"
"Luxembourg","All days of the week","Females","Leisure, social and associative life","250"
"Luxembourg","All days of the week","Females","Organisational work","4"
"Luxembourg","All days of the week","Females","Informal help to other households","5"
"Luxembourg","All days of the week","Females","Participatory activities","4"
"Luxembourg","All days of the week","Females","Visiting and feasts","17"
"Luxembourg","All days of the week","Females","Other social life","18"
"Luxembourg","All days of the week","Females","Entertainment and culture","11"
"Luxembourg","All days of the week","Females","Resting","3"
"Luxembourg","All days of the week","Females","Walking and hiking","16"
"Luxembourg","All days of the week","Females","Sports and outdoor activities except walking and hiking","13"
"Luxembourg","All days of the week","Females","Computer games","2"
"Luxembourg","All days of the week","Females","Computing","15"
"Luxembourg","All days of the week","Females","Hobbies and games except computing and computer games","7"
"Luxembourg","All days of the week","Females","Reading books","9"
"Luxembourg","All days of the week","Females","Reading, except books","11"
"Luxembourg","All days of the week","Females","TV and video","113"
"Luxembourg","All days of the week","Females","Radio and music","2"
"Luxembourg","All days of the week","Females","Unspecified leisure ","0"
"Luxembourg","All days of the week","Females","Travel except travel related to jobs","92"
"Luxembourg","All days of the week","Females","Travel to/from work","24"
"Luxembourg","All days of the week","Females","Travel related to study","2"
"Luxembourg","All days of the week","Females","Travel related to shopping and services","21"
"Luxembourg","All days of the week","Females","Transporting a child","8"
"Luxembourg","All days of the week","Females","Travel related to other household purposes","1"
"Luxembourg","All days of the week","Females","Travel related to leisure, social and associative life","24"
"Luxembourg","All days of the week","Females","Unspecified travel","6"
"Luxembourg","All days of the week","Females","Unspecified time use","6"
"Luxembourg","Monday to Friday","Total","Total","1440"
"Luxembourg","Monday to Friday","Total","Personal care","660"
"Luxembourg","Monday to Friday","Total","Sleep","497"
"Luxembourg","Monday to Friday","Total","Eating","107"
"Luxembourg","Monday to Friday","Total","Other and/or unspecified personal care","55"
"Luxembourg","Monday to Friday","Total","Employment, related activities and travel as part of/during main and second job","267"
"Luxembourg","Monday to Friday","Total","Main and second job and related travel","263"
"Luxembourg","Monday to Friday","Total","Activities related to employment and unspecified employment","4"
"Luxembourg","Monday to Friday","Total","Study","17"
"Luxembourg","Monday to Friday","Total","School and university except homework","9"
"Luxembourg","Monday to Friday","Total","Homework","5"
"Luxembourg","Monday to Friday","Total","Free time study","2"
"Luxembourg","Monday to Friday","Total","Household and family care","162"
"Luxembourg","Monday to Friday","Total","Food management except dish washing","31"
"Luxembourg","Monday to Friday","Total","Dish washing","14"
"Luxembourg","Monday to Friday","Total","Cleaning dwelling","13"
"Luxembourg","Monday to Friday","Total","Household upkeep except cleaning dwelling","18"
"Luxembourg","Monday to Friday","Total","Laundry","4"
"Luxembourg","Monday to Friday","Total","Ironing","9"
"Luxembourg","Monday to Friday","Total","Handicraft and producing textiles and other care for textiles","1"
"Luxembourg","Monday to Friday","Total","Gardening; other pet care","6"
"Luxembourg","Monday to Friday","Total","Tending domestic animals","2"
"Luxembourg","Monday to Friday","Total","Caring for pets","1"
"Luxembourg","Monday to Friday","Total","Walking the dog","7"
"Luxembourg","Monday to Friday","Total","Construction and repairs ","6"
"Luxembourg","Monday to Friday","Total","Shopping and services","25"
"Luxembourg","Monday to Friday","Total","Childcare, except teaching, reading and talking","13"
"Luxembourg","Monday to Friday","Total","Teaching, reading and talking with child","7"
"Luxembourg","Monday to Friday","Total","Household management and help family member","5"
"Luxembourg","Monday to Friday","Total","Leisure, social and associative life","241"
"Luxembourg","Monday to Friday","Total","Organisational work","3"
"Luxembourg","Monday to Friday","Total","Informal help to other households","5"
"Luxembourg","Monday to Friday","Total","Participatory activities","3"
"Luxembourg","Monday to Friday","Total","Visiting and feasts","9"
"Luxembourg","Monday to Friday","Total","Other social life","16"
"Luxembourg","Monday to Friday","Total","Entertainment and culture","5"
"Luxembourg","Monday to Friday","Total","Resting","3"
"Luxembourg","Monday to Friday","Total","Walking and hiking","12"
"Luxembourg","Monday to Friday","Total","Sports and outdoor activities except walking and hiking","17"
"Luxembourg","Monday to Friday","Total","Computer games","4"
"Luxembourg","Monday to Friday","Total","Computing","22"
"Luxembourg","Monday to Friday","Total","Hobbies and games except computing and computer games","7"
"Luxembourg","Monday to Friday","Total","Reading books","7"
"Luxembourg","Monday to Friday","Total","Reading, except books","13"
"Luxembourg","Monday to Friday","Total","TV and video","114"
"Luxembourg","Monday to Friday","Total","Radio and music","2"
"Luxembourg","Monday to Friday","Total","Unspecified leisure ","0"
"Luxembourg","Monday to Friday","Total","Travel except travel related to jobs","94"
"Luxembourg","Monday to Friday","Total","Travel to/from work","37"
"Luxembourg","Monday to Friday","Total","Travel related to study","2"
"Luxembourg","Monday to Friday","Total","Travel related to shopping and services","17"
"Luxembourg","Monday to Friday","Total","Transporting a child","7"
"Luxembourg","Monday to Friday","Total","Travel related to other household purposes","2"
"Luxembourg","Monday to Friday","Total","Travel related to leisure, social and associative life","19"
"Luxembourg","Monday to Friday","Total","Unspecified travel","5"
"Luxembourg","Monday to Friday","Total","Unspecified time use","5"
"Luxembourg","Monday to Friday","Males","Total","1440"
"Luxembourg","Monday to Friday","Males","Personal care","652"
"Luxembourg","Monday to Friday","Males","Sleep","495"
"Luxembourg","Monday to Friday","Males","Eating","106"
"Luxembourg","Monday to Friday","Males","Other and/or unspecified personal care","51"
"Luxembourg","Monday to Friday","Males","Employment, related activities and travel as part of/during main and second job","319"
"Luxembourg","Monday to Friday","Males","Main and second job and related travel","313"
"Luxembourg","Monday to Friday","Males","Activities related to employment and unspecified employment","6"
"Luxembourg","Monday to Friday","Males","Study","20"
